% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.205674855e+02 +1.205674855e+02 +1.919174855e+02 +1.919174855e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +4.641342543e+01 +4.641342543e+01 +1.177634254e+02 +1.177634254e+02 -1.4344e+00 -7.8549e-02 +8.6876e-01 -8.1516e-01 +5.0931e-02
8 +4.536532092e+01 +4.536532092e+01 +1.167153209e+02 +1.167153209e+02 -7.3952e-01 +7.9756e-01 +7.6859e-01 -8.2088e-01 +1.4329e+00
17 +4.458274614e+01 +4.458274614e+01 +1.159327461e+02 +1.159327461e+02 -1.7414e+00 +1.5761e+00 +1.0980e+00 -1.3182e+00 +3.3236e+00
25 +1.723440254e+01 +1.723440254e+01 +8.858440254e+01 +8.858440254e+01 +2.0085e-02 +2.6438e+00 +1.1905e+00 -3.0234e+00 +3.1902e+00
162 +9.526502971e+00 +9.526502971e+00 +8.087650297e+01 +8.087650297e+01 +8.9832e-01 +3.3240e+00 +6.2006e-01 +4.8837e-01 +5.2625e+00
219 +8.768430183e+00 +8.768430183e+00 +8.011843018e+01 +8.011843018e+01 +1.3626e+00 +3.3098e+00 +7.6657e-01 +1.8143e+00 +4.2734e+00
271 +6.502962800e+00 +6.502962800e+00 +7.785296280e+01 +7.785296280e+01 +9.4327e-01 +3.3904e+00 +9.6767e-01 +1.5166e+00 +4.3534e+00
372 +5.340880790e+00 +5.340880790e+00 +7.669088079e+01 +7.669088079e+01 +1.0525e+00 +3.2411e+00 +1.0679e+00 +1.5965e+00 +4.6115e+00
396 +5.210693169e+00 +5.210693169e+00 +7.656069317e+01 +7.656069317e+01 +1.1210e+00 +3.2570e+00 +1.1603e+00 +1.4629e+00 +4.4764e+00
434 +4.941702400e+00 +4.941702400e+00 +7.629170240e+01 +7.629170240e+01 +1.1610e+00 +3.2662e+00 +1.0227e+00 +1.7186e+00 +4.4893e+00
451 +4.226620837e+00 +4.226620837e+00 +7.557662084e+01 +7.557662084e+01 +1.2058e+00 +3.2546e+00 +9.7260e-01 +1.6834e+00 +4.5058e+00
483 +3.914515686e+00 +3.914515686e+00 +7.526451569e+01 +7.526451569e+01 +1.1307e+00 +3.2743e+00 +1.0877e+00 +1.5600e+00 +4.4845e+00
495 +2.661982393e+00 +2.661982393e+00 +7.401198239e+01 +7.401198239e+01 +1.1786e+00 +3.2680e+00 +1.1213e+00 +1.5057e+00 +4.4703e+00
556 +2.404649822e+00 +2.404649822e+00 +7.375464982e+01 +7.375464982e+01 +1.1892e+00 +3.2766e+00 +1.0869e+00 +1.4941e+00 +4.4517e+00
585 +2.346321878e+00 +2.346321878e+00 +7.369632188e+01 +7.369632188e+01 +1.1757e+00 +3.2746e+00 +1.1025e+00 +1.5094e+00 +4.4639e+00
614 +1.988360644e+00 +1.988360644e+00 +7.333836064e+01 +7.333836064e+01 +1.1296e+00 +3.2865e+00 +1.1566e+00 +1.4102e+00 +4.4892e+00
791 +1.832427059e+00 +1.832427059e+00 +7.318242706e+01 +7.318242706e+01 +9.8083e-01 +3.3467e+00 +9.9050e-01 +1.4002e+00 +4.4632e+00
794 +1.593851863e+00 +1.593851863e+00 +7.294385186e+01 +7.294385186e+01 +9.9987e-01 +3.3442e+00 +9.7399e-01 +1.4243e+00 +4.4483e+00
806 +1.523286449e+00 +1.523286449e+00 +7.287328645e+01 +7.287328645e+01 +1.0101e+00 +3.3415e+00 +9.6301e-01 +1.4149e+00 +4.4412e+00
875 +1.331003726e+00 +1.331003726e+00 +7.268100373e+01 +7.268100373e+01 +1.0342e+00 +3.3523e+00 +9.3258e-01 +1.4439e+00 +4.4075e+00
976 +1.206275873e+00 +1.206275873e+00 +7.255627587e+01 +7.255627587e+01 +1.0199e+00 +3.3585e+00 +9.3795e-01 +1.4175e+00 +4.4013e+00
1008 +1.039268165e+00 +1.039268165e+00 +7.238926817e+01 +7.238926817e+01 +1.0343e+00 +3.3583e+00 +9.1969e-01 +1.4516e+00 +4.3898e+00
1154 +9.964818824e-01 +9.964818824e-01 +7.234648188e+01 +7.234648188e+01 +1.0314e+00 +3.3615e+00 +9.2309e-01 +1.4455e+00 +4.3875e+00
1185 +9.538490797e-01 +9.538490797e-01 +7.230384908e+01 +7.230384908e+01 +1.0330e+00 +3.3620e+00 +9.2237e-01 +1.4465e+00 +4.3855e+00
1226 +9.301710138e-01 +9.301710138e-01 +7.228017101e+01 +7.228017101e+01 +1.0313e+00 +3.3617e+00 +9.2347e-01 +1.4459e+00 +4.3872e+00
1333 +8.976463775e-01 +8.976463775e-01 +7.224764638e+01 +7.224764638e+01 +1.0298e+00 +3.3614e+00 +9.2391e-01 +1.4457e+00 +4.3883e+00
1350 +8.856851817e-01 +8.856851817e-01 +7.223568518e+01 +7.223568518e+01 +1.0297e+00 +3.3613e+00 +9.2435e-01 +1.4461e+00 +4.3884e+00
1523 +8.692009376e-01 +8.692009376e-01 +7.221920094e+01 +7.221920094e+01 +1.0299e+00 +3.3612e+00 +9.2434e-01 +1.4463e+00 +4.3883e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.380502722e+02 +1.380502722e+02 -2.171697278e+02 -2.171697278e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.166941076e+02 +1.166941076e+02 -2.385258924e+02 -2.385258924e+02 +3.2516e-02 +1.0619e+00 -4.2925e-02 +5.7279e-01 -1.1431e-01
3 +6.773148955e+01 +6.773148955e+01 -2.874885105e+02 -2.874885105e+02 -1.6090e+00 +1.4095e-01 -2.4960e+00 +3.1752e-01 -8.1110e-01
4 +4.521531245e+01 +4.521531245e+01 -3.100046875e+02 -3.100046875e+02 +2.1883e+00 -4.9867e-02 +6.1279e-02 -2.2071e+00 -1.4003e+00
20 +3.054430140e+01 +3.054430140e+01 -3.246756986e+02 -3.246756986e+02 +1.7610e+00 -4.0347e-01 -1.2690e+00 -1.4119e+00 -3.3480e+00
86 +2.908542987e+01 +2.908542987e+01 -3.261345701e+02 -3.261345701e+02 +2.7658e+00 -1.4181e+00 -2.1297e+00 -3.1327e+00 -2.8720e+00
103 +2.216402988e+01 +2.216402988e+01 -3.330559701e+02 -3.330559701e+02 +4.6893e+00 -1.1536e+00 -4.4548e+00 -5.8407e+00 -3.1051e+00
184 +2.054916159e+01 +2.054916159e+01 -3.346708384e+02 -3.346708384e+02 +3.4195e+00 -1.1210e+00 -4.6204e+00 -4.7444e+00 -6.3980e+00
235 +1.559296229e+01 +1.559296229e+01 -3.396270377e+02 -3.396270377e+02 +2.9648e+00 -1.7228e+00 -3.9230e+00 -4.5658e+00 -4.4135e+00
247 +1.165511384e+01 +1.165511384e+01 -3.435648862e+02 -3.435648862e+02 +2.7448e+00 -1.5516e+00 -4.0532e+00 -4.3151e+00 -3.9791e+00
258 +7.245119446e+00 +7.245119446e+00 -3.479748806e+02 -3.479748806e+02 +2.9041e+00 -1.6799e+00 -4.0931e+00 -4.7325e+00 -4.0621e+00
324 +6.081525124e+00 +6.081525124e+00 -3.491384749e+02 -3.491384749e+02 +2.9715e+00 -1.8173e+00 -4.0382e+00 -4.2240e+00 -3.9361e+00
337 +5.076246455e+00 +5.076246455e+00 -3.501437535e+02 -3.501437535e+02 +3.1031e+00 -1.8934e+00 -4.2135e+00 -4.4141e+00 -3.9938e+00
351 +3.765994608e+00 +3.765994608e+00 -3.514540054e+02 -3.514540054e+02 +2.9978e+00 -1.8297e+00 -4.2389e+00 -4.4347e+00 -4.0338e+00
406 +3.362226833e+00 +3.362226833e+00 -3.518577732e+02 -3.518577732e+02 +2.9280e+00 -1.7280e+00 -4.2329e+00 -4.3597e+00 -4.0859e+00
478 +2.942736777e+00 +2.942736777e+00 -3.522772632e+02 -3.522772632e+02 +2.8998e+00 -1.7845e+00 -4.1578e+00 -4.2029e+00 -4.1777e+00
483 +2.461681643e+00 +2.461681643e+00 -3.527583184e+02 -3.527583184e+02 +2.8974e+00 -1.8058e+00 -4.1749e+00 -4.1583e+00 -4.1968e+00
554 +2.257293829e+00 +2.257293829e+00 -3.529627062e+02 -3.529627062e+02 +2.8944e+00 -1.7966e+00 -4.1662e+00 -4.2105e+00 -4.1435e+00
580 +2.168512235e+00 +2.168512235e+00 -3.530514878e+02 -3.530514878e+02 +2.8925e+00 -1.7851e+00 -4.1686e+00 -4.2136e+00 -4.1584e+00
583 +2.074164159e+00 +2.074164159e+00 -3.531458358e+02 -3.531458358e+02 +2.8849e+00 -1.7878e+00 -4.1799e+00 -4.2241e+00 -4.1576e+00
