% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.295649521e+07 +1.295649521e+07 +1.295644027e+07 +1.295644027e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +1.140296792e+07 +1.140296792e+07 +1.140291298e+07 +1.140291298e+07 +1.1877e+00 -8.8435e-02 -4.6386e-02 +1.8511e-01 -1.9400e-01 -4.9804e-02 -3.7579e-01 +5.7247e-02 -3.7443e-01 -5.5211e-02
4 +1.049803676e+06 +1.049803676e+06 +1.049748736e+06 +1.049748736e+06 -1.0761e+00 +5.9089e-01 +2.6654e+00 +7.3938e-01 +1.9855e+00 -3.6557e-01 -2.1340e+00 -9.2839e-01 +1.0635e+00 -3.1989e-01
12 +1.728321177e+05 +1.728321177e+05 +1.727771777e+05 +1.727771777e+05 +1.7545e-01 +5.5988e-01 +4.0004e+00 +1.3122e+00 +2.9198e+00 -7.6048e-01 -1.9503e+00 -8.8503e-01 +2.1404e+00 +7.6143e-01
71 +1.286327125e+05 +1.286327125e+05 +1.285777725e+05 +1.285777725e+05 -1.0341e+00 -2.3314e+00 +2.0684e+00 +2.1503e+00 +4.7030e+00 +1.2688e+00 -1.1665e+00 -3.4416e+00 +2.2795e+00 -9.3912e-01
76 +1.210105295e+05 +1.210105295e+05 +1.209555895e+05 +1.209555895e+05 +2.2972e-01 -2.4937e+00 +2.6208e+00 +2.5607e+00 +3.5083e+00 +2.1731e+00 -1.4685e+00 -4.0032e+00 +2.9893e+00 -9.7096e-01
120 +4.877270780e+04 +4.877270780e+04 +4.871776780e+04 +4.871776780e+04 -6.0045e-01 -8.5912e-01 +3.4113e+00 +2.4470e+00 +3.3090e+00 +1.6054e+00 -1.2697e+00 -2.6519e+00 +2.4221e+00 -3.2599e+00
128 +2.640874780e+04 +2.640874780e+04 +2.635380780e+04 +2.635380780e+04 -1.5328e+00 -1.2086e-01 +3.4222e+00 +2.3931e+00 +4.3867e+00 +6.5993e-01 -6.5744e-01 -1.8934e+00 +2.5789e+00 -3.8701e+00
403 +2.560280084e+04 +2.560280084e+04 +2.554786084e+04 +2.554786084e+04 -1.8367e+00 -5.8378e-01 +1.9192e+00 +4.0267e+00 +5.3370e+00 -3.7049e-01 -8.7372e-01 -3.1237e+00 +9.7261e-01 -2.3839e+00
410 +1.930460555e+04 +1.930460555e+04 +1.924966555e+04 +1.924966555e+04 -1.7997e+00 -4.6563e-01 +1.8768e+00 +3.9866e+00 +5.1414e+00 -5.5039e-01 -1.0219e+00 -3.0667e+00 +1.0874e+00 -2.2604e+00
421 +1.896638785e+04 +1.896638785e+04 +1.891144785e+04 +1.891144785e+04 -1.9840e+00 -8.4372e-02 +1.8046e+00 +3.8957e+00 +5.2851e+00 -5.9023e-01 -1.1031e+00 -2.8481e+00 +8.6644e-01 -2.4214e+00
524 +1.762456030e+04 +1.762456030e+04 +1.756962030e+04 +1.756962030e+04 -2.5065e+00 +5.7694e-01 +2.3290e+00 +3.0946e+00 +5.5039e+00 -8.4304e-01 -1.0361e+00 -2.6223e+00 +5.8815e-01 -2.2781e+00
526 +1.700618042e+04 +1.700618042e+04 +1.695124042e+04 +1.695124042e+04 -2.4866e+00 +4.0855e-01 +1.9503e+00 +3.8160e+00 +5.3346e+00 -8.8925e-01 -1.1424e+00 -2.6510e+00 +9.4451e-01 -2.5857e+00
555 +1.541728817e+04 +1.541728817e+04 +1.536234817e+04 +1.536234817e+04 -2.1487e+00 +4.1518e-01 +1.9032e+00 +3.9582e+00 +5.5238e+00 -8.1875e-01 -9.5194e-01 -2.6602e+00 +1.0757e+00 -2.9307e+00
556 +1.467843871e+04 +1.467843871e+04 +1.462349871e+04 +1.462349871e+04 -2.3409e+00 +4.8691e-01 +2.2951e+00 +3.6457e+00 +5.3640e+00 -8.4309e-01 -9.2335e-01 -2.6551e+00 +8.8302e-01 -2.7010e+00
582 +1.340651729e+04 +1.340651729e+04 +1.335157729e+04 +1.335157729e+04 -2.2039e+00 +6.1691e-01 +2.4588e+00 +3.4888e+00 +5.6768e+00 -9.6592e-01 -6.2999e-01 -2.5384e+00 +9.6873e-01 -2.8016e+00
594 +1.208181982e+04 +1.208181982e+04 +1.202687982e+04 +1.202687982e+04 -1.9966e+00 +8.5526e-01 +2.5536e+00 +3.3246e+00 +5.8035e+00 -9.5912e-01 -5.4587e-01 -2.4000e+00 +1.1916e+00 -2.8317e+00
