% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.311513987e+01 +1.311513987e+01 +1.060551399e+02 +1.060551399e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +9.929196501e+00 +9.929196501e+00 +1.028691965e+02 +1.028691965e+02 -4.9500e-01 +3.5953e-01 -1.6998e-01 -4.9859e-01 -5.0011e-01
32 +8.469226507e+00 +8.469226507e+00 +1.014092265e+02 +1.014092265e+02 +5.5880e-01 -2.3832e-01 -1.6434e-01 +8.3743e-01 -6.3708e-02
55 +7.129212596e+00 +7.129212596e+00 +1.000692126e+02 +1.000692126e+02 +9.3657e-01 -4.7359e-01 +3.6418e-01 +1.0638e+00 -6.1716e-02
123 +6.728775250e+00 +6.728775250e+00 +9.966877525e+01 +9.966877525e+01 +5.5574e-01 +1.3915e+00 -2.6584e-01 +1.4520e+00 -1.8874e-01
126 +5.730306449e+00 +5.730306449e+00 +9.867030645e+01 +9.867030645e+01 +5.5982e-01 +1.0323e+00 +2.0386e-01 +1.2619e+00 -3.2834e-01
129 +4.291023073e+00 +4.291023073e+00 +9.723102307e+01 +9.723102307e+01 +3.3991e-01 +8.8075e-01 -1.1084e-01 +7.3782e-01 -3.4902e-01
168 +3.877283534e+00 +3.877283534e+00 +9.681728353e+01 +9.681728353e+01 -6.4709e-02 +4.3224e-01 +1.5101e-01 +7.1249e-01 +3.6933e-01
174 +3.331186330e+00 +3.331186330e+00 +9.627118633e+01 +9.627118633e+01 -3.8239e-02 +8.0946e-01 +1.3606e-01 +9.9127e-01 +4.8399e-01
182 +2.972227065e+00 +2.972227065e+00 +9.591222707e+01 +9.591222707e+01 -1.0960e-01 +3.1792e-01 +1.0415e-01 +1.3334e+00 +6.7076e-01
183 +1.833652432e+00 +1.833652432e+00 +9.477365243e+01 +9.477365243e+01 +2.1278e-01 +8.1953e-01 -1.4376e-01 +1.2916e+00 +6.0720e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.644548928e+02 +4.644548928e+02 +4.998048928e+02 +4.998048928e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.967236983e+02 +1.967236983e+02 +2.320736983e+02 +2.320736983e+02 -1.8690e-01 +1.1078e+00 +1.0903e+00 +3.4520e-01 -1.4878e+00
5 +1.823059513e+02 +1.823059513e+02 +2.176559513e+02 +2.176559513e+02 +1.1159e+00 +1.4983e+00 +2.5730e-01 +4.1617e-02 -2.3460e+00
15 +1.729465853e+02 +1.729465853e+02 +2.082965853e+02 +2.082965853e+02 +8.9076e-01 +2.1438e+00 +4.3034e-04 +1.6142e+00 -1.7531e+00
