% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.668714155e+01 +2.668714155e+01 +9.747141552e+00 +9.747141552e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +2.230671319e+01 +2.230671319e+01 +5.366713189e+00 +5.366713189e+00 -1.2738e-01 -4.0038e-01 -4.7665e-01 +4.3922e-01 +5.8100e-02
3 +1.178057811e+01 +1.178057811e+01 -5.159421891e+00 -5.159421891e+00 +1.1572e+00 -1.2974e+00 -1.0053e+00 -1.0619e+00 -8.7576e-01
4 +9.220096218e+00 +9.220096218e+00 -7.719903782e+00 -7.719903782e+00 +1.8209e+00 +3.7579e-01 -1.7861e-01 +1.4582e-01 -1.5553e+00
14 +6.901237347e+00 +6.901237347e+00 -1.003876265e+01 -1.003876265e+01 +1.7547e+00 +1.6931e+00 -2.1000e+00 -1.8070e-02 -1.5305e+00
42 +4.385899456e+00 +4.385899456e+00 -1.255410054e+01 -1.255410054e+01 +3.0080e+00 +2.4934e+00 -1.8786e+00 +7.5312e-01 -4.9722e-01
57 +2.867365459e+00 +2.867365459e+00 -1.407263454e+01 -1.407263454e+01 +1.6055e+00 +2.7367e+00 -2.2633e+00 +2.2860e+00 +6.6581e-01
155 +1.890705923e+00 +1.890705923e+00 -1.504929408e+01 -1.504929408e+01 +2.8536e+00 +2.0472e+00 -1.5746e+00 +7.6212e-02 +8.6500e-01
179 +1.415586925e+00 +1.415586925e+00 -1.552441307e+01 -1.552441307e+01 +3.4498e+00 +2.0980e+00 -1.7193e+00 +1.1712e+00 +1.5378e+00
182 +1.335513224e+00 +1.335513224e+00 -1.560448678e+01 -1.560448678e+01 +3.6074e+00 +2.2269e+00 -1.6483e+00 +1.1023e+00 +1.8179e+00
194 +1.096797900e+00 +1.096797900e+00 -1.584320210e+01 -1.584320210e+01 +3.9185e+00 +2.4060e+00 -1.3155e+00 +1.1298e+00 +1.4479e+00
196 +1.013773127e+00 +1.013773127e+00 -1.592622687e+01 -1.592622687e+01 +3.3826e+00 +2.2882e+00 -1.5792e+00 +1.1249e+00 +1.1652e+00
200 +9.310627654e-01 +9.310627654e-01 -1.600893723e+01 -1.600893723e+01 +4.5681e+00 +2.9319e+00 -1.4300e+00 +9.7685e-01 +1.5364e+00
252 +6.700208822e-01 +6.700208822e-01 -1.626997912e+01 -1.626997912e+01 +3.5227e+00 +2.5137e+00 -1.3038e+00 +1.5070e+00 +1.5580e+00
268 +4.244081211e-01 +4.244081211e-01 -1.651559188e+01 -1.651559188e+01 +3.4180e+00 +2.6028e+00 -1.6126e+00 +1.5813e+00 +1.4976e+00
280 +3.671541359e-01 +3.671541359e-01 -1.657284586e+01 -1.657284586e+01 +3.1926e+00 +2.6919e+00 -1.6528e+00 +1.4917e+00 +1.3093e+00
333 +2.991547151e-01 +2.991547151e-01 -1.664084528e+01 -1.664084528e+01 +3.6789e+00 +2.4918e+00 -1.4707e+00 +1.5150e+00 +1.3741e+00
344 +2.809757750e-01 +2.809757750e-01 -1.665902422e+01 -1.665902422e+01 +3.7001e+00 +2.5332e+00 -1.6102e+00 +1.5685e+00 +1.3880e+00
352 +2.734657140e-01 +2.734657140e-01 -1.666653429e+01 -1.666653429e+01 +3.7199e+00 +2.4430e+00 -1.4745e+00 +1.5851e+00 +1.3577e+00
357 +2.115908269e-01 +2.115908269e-01 -1.672840917e+01 -1.672840917e+01 +3.7394e+00 +2.6602e+00 -1.6302e+00 +1.4985e+00 +1.4183e+00
363 +1.066212729e-01 +1.066212729e-01 -1.683337873e+01 -1.683337873e+01 +3.5649e+00 +2.4968e+00 -1.5905e+00 +1.4812e+00 +1.4263e+00
435 +9.707450780e-02 +9.707450780e-02 -1.684292549e+01 -1.684292549e+01 +3.6170e+00 +2.4774e+00 -1.5698e+00 +1.5133e+00 +1.3659e+00
453 +7.447109731e-02 +7.447109731e-02 -1.686552890e+01 -1.686552890e+01 +3.6459e+00 +2.5434e+00 -1.5792e+00 +1.4799e+00 +1.3664e+00
468 +6.477973149e-02 +6.477973149e-02 -1.687522027e+01 -1.687522027e+01 +3.6647e+00 +2.5313e+00 -1.5364e+00 +1.4615e+00 +1.3806e+00
502 +4.964017050e-02 +4.964017050e-02 -1.689035983e+01 -1.689035983e+01 +3.6537e+00 +2.5241e+00 -1.5605e+00 +1.4767e+00 +1.4113e+00
526 +3.600156490e-02 +3.600156490e-02 -1.690399844e+01 -1.690399844e+01 +3.6302e+00 +2.5485e+00 -1.5514e+00 +1.4681e+00 +1.4047e+00
543 +2.203906291e-02 +2.203906291e-02 -1.691796094e+01 -1.691796094e+01 +3.6531e+00 +2.5574e+00 -1.5320e+00 +1.4738e+00 +1.4017e+00
